user,tweet,work
user97,"RT @RadioMARCA: 🎙 ¡Escucha ahora en #DirectoMARCA con @Sahuqui, la entrevista al portero del Getafe @DavidSoria18 

https://t.co/qqhdBYzkwh…",player
user97,"¡Hoy empieza lo bueno! 👏🏽

¡Vuelve @LaLiga para nosotros! 💪🏽 ¡Con más ilusión que nunca! 👌🏽

🕙 22:00
🏟 Wanda Metrop… https://t.co/2fpbbC2In3",player
user97,"RT @LaLiga: 🇸🇮 Oblak ➡ 20 ⛔
🇩🇪 @mterstegen1 ➡ 16 ⛔
🇪🇸 @DavidSoria18 ➡ 13 ⛔

¡Son los PORTEROS que más veces han dejado la PORTERÍA A CERO e…",player
user97,"¡Último partido de #LaLiga! Hoy con más fuerza si cabe 💪🏽

🕡 16:15 h.
🆚 @VillarrealCF 
🏟 ¡En casa! 
📺 @beINSPORTSes… https://t.co/AbLI2L6Vce",player
user97,"El sábado, a las 16:15 h despedimos la temporada en casa, con todos vosotros 💪🏽

¡Tenemos que trabajar duro y dar l… https://t.co/2NwzNqmTpS",player
user97,"Partido muy complicado... lo hemos dado todo, pero no ha podido ser.

Hay que levantarse y trabajar duro toda la se… https://t.co/gOcZiwe1P1",player
user97,"¡¡¡VAMOS!!! 💪🏽💪🏽💪🏽

Tremenda alegría saber que vamos a estar en #Europa la próxima temporada 🔝

Y además, hoy con l… https://t.co/g1N0GZTTxt",player
user97,"Partido complicado ante el #RealMadrid y no hemos podido sumar los 3 puntos

Pero seguimos en la pelea y sin perder… https://t.co/ZB3MFER7Gs",player
user97,"➕3️⃣!!!! 💪🏽

Partido complicado, pero conseguimos sumar y no encajar gol 🙌🏽

Seguimos soñando 🔝

Desde hoy, mis mej… https://t.co/mFgn7XKfh7",player
user97,"Día complicado. Hoy no hemos estado a la altura del partido.

Toca trabajar más duro que nunca para que el siguient… https://t.co/8oapjxne86",player
user97,"¡#FelizDiaDelPadre a todo el mundo! 

Y por supuesto al mío también ❤️

No hay nada más bonito que el amor a tu fam… https://t.co/6H97IC0l4N",player
user97,"¡¡VAMOS!! Sumamos un punto importantísimo en un campo muy complicado 💪🏽

¡Seguimos arriba! 🔝

Y muy importante deja… https://t.co/0vBmhYOmZP",player
user97,"No he llegado a tiempo para el partido de hoy, aunque para el próximo estaré, ¡seguro! 💪🏽

Confianza plena en mis c… https://t.co/ooLRxoibhB",player
user97,"RT @MisterNoodlesSe: ¿De jueves? Vale, ¡pero con @misternoodlesse! 🤩🙌

¡Te esperamos en cualquiera de nuestros dos restaurantes! 😏

📌 Aveni…",player
user97,"Como periodista podrías preguntar.

He sufrido una sobrecarga en el abductor derecho, nada importante, pero me impe… https://t.co/FPz3yPjk5q",player
user97,"RT @RadiogacetaRNE: 🗣️ Hablamos con David Soria (@DavidSoria18), portero del @GetafeCF.

🙌 El equipo azulón es el segundo equipo menos gole…",player
user97,"RT @MisterNoodlesSe: ¡Haz tu pedido a domicilio en el 📲854556677🛵!

O si lo prefieres, ¡te esperamos en cualquiera de nuestros dos restaura…",player
user97,"🏟️ ¡Hoy es día de partido! #MatchDay
🕘 A las 21:00 h. en Ipurua ante el @SDEibar 
🖥️ En @beINSPORTSes
3⃣ ¡A por los… https://t.co/mYrPri5Bcq",player
user97,"RT @LaLigaEN: 📛 Most clean sheets 2018/19 📛

11 – Jan Oblak
8 – @thibautcourtois 
8 – @DavidSoria18 
8 – @mterstegen1 
8 – Pau Lopez

#LaLi…",player
user97,"Hoy no hemos hecho un buen partido, toca trabajar duro para que no vuelva a ocurrir💪🏽

¡A darlo todo en el próximo!… https://t.co/1SJ2e6zlkA",player
user97,"RT @WhoScored: Alisson boasts the best save success of goalkeepers to make 15+ league apps this season, but which of these shot stoppers do…",player
user97,"Ayer merecimos más ante el @FCBarcelona_es. Pero orgullosos del partido 💪🏽

Si seguimos en esta línea seguro que ve… https://t.co/GFpX1MNed2",player
user97,"RT @beINSPORTSes: 🧤⚽️❌ ¡No van a dejar que marques!

🥇 Jan Oblak ➡ 12 goles

🥈 @DavidSoria18 ➡ 13 goles

🥉 @Neto_Murara y @92pacheco ➡ 14 g…",player
user97,"RT @FantasyLaLiga: Una de las paradas de @LaLiga 108 puntos Fantasy y 6,3 de media por partido ¡Soria y Zamora! https://t.co/bd1FxYBKFZ htt…",player
user97,"Ayer estuvimos en el Hospital de Getafe para pasar un ratito con los campeones que están allí. Son tan grandes, que… https://t.co/3dLtOBlzWd",player
user97,"Siiii! 💪🏽 

➕3️⃣ y a seguir! 🙌🏽👌🏽

¡Nueva victoria y con portería a 0! 💪🏽🔵

Muchas gracias a todos por los mensajes… https://t.co/q7M1Y72LNH",player
user97,"RT @beINSPORTSes: 🧤⚽️❌ ¡Son los cerrojos de @LaLiga!

🥇 Jan Oblak ➡ 10 goles

🥈 @DavidSoria18 ➡ 12 goles

🥉 @Neto_Murara ➡ 12 goles

🔒En #b…",player
user97,"Partido complicado el de ayer ante el @CDLeganes 

Eso sí, muy importante seguir sumando puntos 💪🏽

Gracias a todos… https://t.co/pspeyUxdwB",player
user97,"RT @MisterNoodlesSe: ¡POR FIN! 🎉🎊🎉🎊

¡YA TENEMOS ABIERTO NUESTRO SEGUNDO RESTAURANTE! 🙌🙌

Siempre con detalles de esta maravillosa ciudad #…",player
user97,"RT @DAZN_ES: ⛔ @DavidSoria18 es el PARAPENALTIS oficial de @LaLiga 

Con hasta 8, es el portero de Europa que más penaltis ha parado en un…",player
user97,"Día de partidazo.
Buscamos volver a ganar ante un gran equipo.
Vamos Getafe!! 💪🏼🔵

#ValenciaGetafe #LaLigaSantander https://t.co/sHst5KQKSM",player
user97,"A por la primera de las tres finales que nos quedan.
Lo vamos a dar todo.
Confiad.
🔵💪🏼💪🏼

#VamosGeta #AlavesGetafe… https://t.co/NuzQJ0hbqQ",player
user97,"RT @PartidodelaUna: 📻Entrevista con el jugador del @GetafeCF @DavidSoria18 

👉 ""La gestión de Ángel Torres es de 10, es de admirar""

👉 ""No…",player
user97,"RT @SportGetafe: .
🎮TORNEO FIFA20 SOLIDARIO🎮
.
Apadrinado por @DavidSoria18 y @joelroblesb👌🔝
.
Plazas limitadas‼️ 1️⃣9️⃣2️⃣
Inscripción 5€…",player
user97,"RT @Gol: 📢 @DavidSoria18 (@GetafeCF) visita esta noche #HoyJugamosEnCasa

🎙️ @aitorlagunas le entrevista en DIRECTO en el canal de YouTube…",player
user97,"Con la sensación de haber merecido más en gran estadio contra un grandísimo equipo.
Seguimos luchando, rendirse no… https://t.co/UouZrK28mS",player
user97,"RT @risassincancer: David Soria: además de su tremenda valía en el campo de juego como bien sabemos, es un jugador con un CORAZÓN INMENSO💙…",player
user97,"¡¡Temporada increíble en el @GetafeCF!! 🙌🏽

Hay que seguir trabajando y mejorando, pero el orgullo es increíble 💪🏽… https://t.co/IaLUeOsg7o",player
user97,"¡Penúltima final de #LaLiga!

🕡 18:30 h.
🆚 @FCBarcelona_es 
🏟 Camp Nou
📺 @beINSPORTSes 
🆙 @LaLiga 

¡Vamos! 🙌🏽

📸:… https://t.co/wO8KJd7MYb",player
user97,"RT @beINSPORTSes: 🔒 Los cerrojos de @LaLiga: 

🇸🇮 Jan Oblak 21 goles recibidos

🇪🇸 @iagoherrerin13 22 goles recibidos

🇪🇸 @DavidSoria18 26…",player
user97,RT @marca: Ahora sí 😊. Vaya equipazo ideal que nos ha quedado de la jornada 19. Y todavía queda el Real Sociedad-Espanyol de esta noche...…,player
user97,"RT @tjcope: 🔵 @DavidSoria18, en directo en el tramo final de @tjcope:

➡️ ""Le intenté poner nervioso, le dije que me iba a quedar parado y…",player
user97,"¡¡VAMOOOOOOOS!!

Importantísima victoria lejos de casa➕3️⃣!!! 🔝 

Trabajazo de todo el equipo 👌🏽

Muchas gracias a… https://t.co/dFksHB71XF",player
user97,"Último partido del año, complicado, pero muy contento con cómo se está dando esta temporada 💪🏽

Solo espero que el… https://t.co/THwF5ahEWU",player
user97,"Muchísimas gracias a @KepaConde por publicar este artículo en @mundodeportivo 🙌🏽

Como digo siempre, es trabajo de… https://t.co/7XdRXb2nV9",player
user97,Preparados e ilusionados para una nueva batalla ante un gran rival. Vamos Getafe !!💪🏼🔵 #laliga #getafevsvillarreal https://t.co/HeFxNq2psA,player
user97,"¡Día de partido! #MatchDay 

🕘21:00 h.
🏟¡En casa!
🆚@AthleticClub 
📺@MovistarFutbol 
🔝@LaLiga 

#VamosGeta! 💪🏽

📸:… https://t.co/XULbaeRNl0",player
user97,"¡Hoy es #DíaDePartido!  ⚽

Tenemos una cita importante esta tarde a las 18:30 h ante el @valenciacf en Mestalla 🏟… https://t.co/V1yZEYpjKt",player
user97,"RT @LaLiga: EL ESCUDO DEL COLISEUM. 👊🛡

🔐 ¡El portero del @GetafeCF @DavidSoria18 no ha encajado ningún gol en #LaLigaSantander 2020/21!…",player
user97,"Buscamos volver a la senda de la victoria.
No será fácil.
Lo daremos todo.
VAMOS GETAFE!!! 🔵💪🏼

#GetafeAthetlic… https://t.co/FWwl993nHz",player
user97,"Arrancamos un duro mes en uno de los estadios más bonitos del fútbol. 
A por los 3 puntos!! 💪🏼🔵🔵

#ForzaGetaAle… https://t.co/6OWxkyX8uE",player
user98,"¡¡¡CAMPEONESSSS!!! 👏🏻🏆🇪🇸

Muy contento por este momento y por poder disfrutarlo con todos los que formamos este equ… https://t.co/IjnqmODbT1",player
user98,"Me hace muy feliz haber cerrado esta maravillosa etapa rodeado de tantos compañeros, amigos y familiares que han si… https://t.co/YV1yWz9zcN",player
user98,Una noche que nunca olvidaré. Espectacular la gente!! Solo puedo decir 𝗚𝗥𝗔𝗖𝗜𝗔𝗦 por haberme hecho pasar uno de los d… https://t.co/qQ6iscIcZw,player
user98,"Muchas gracias por todos los mensajes de cariño de estos días, nos vemos el domingo!

Moltes gràcies per tots els m… https://t.co/nBDdJnjbc2",player
user98,"RT @FerranTorres20: Jordi, ha sido un placer coincidir contigo y compartir vestuario y banda izquierda durante todo este tiempo. Te vas con…",player
user98,"RT @Pedri: En unos días el @FCBarcelona perderá a uno de los mejores laterales y nosotros a un gran compañero. Jordi, te echaré de menos en…",player
user98,RT @3gerardpique: Ha sido un placer enorme compartir vestuario contigo. Qué espectáculo has dado por banda izquierda todos estos años. Te d…,player
user98,"RT @mterstegen1: Jordi, you’ve been an important player at your club over a decade, winning everything! 
People will always be grateful for…",player
user98,"Amigo, después de tantas vivencias juntos, ¿qué puedo decirte que no sepas? Te marchas de tu casa dejando una huell… https://t.co/eGidtkKHC6",player
user98,Qué gran suerte tuve de poder jugar contigo y contra ti en tantas ocasiones. Y qué decir de los maravillosos moment… https://t.co/dCZvCmI7vM,player
user98,"Empezando el año con el entrenamiento más especial, junto a nuestra gente en el Camp Nou. Muchas gracias a todos po… https://t.co/DBoDrc2yHB",player
user98,"Eres el mejor y así te ha recibido la afición argentina. Después de todo lo que has dado al futbol, te mereces esta… https://t.co/TgID9MpOfS",player
user98,Orgullo de capitán y de compañero. Siempre has sido un gran líder para todos los que formamos parte de la @sefutbol… https://t.co/06Oo0dup7z,player
user98,"Con la ilusión de siempre y con una gran motivación, iremos a #Qatar2022 con muchas ganas de dar lo mejor de nosotr… https://t.co/e59QR6YBeR",player
user98,"Ayer no salió como queríamos pero toda la confianza en este grupo, vamos a seguir dándolo todo para conseguir los o… https://t.co/3asWhwTHtX",player
user98,Todavía no me creo lo que ha ocurrido en Indonesia… Me gustaría enviarles desde aquí toda la fuerza del mundo a los… https://t.co/7ae4N2XO3A,player
user98,RT @nuriamarinlh: La Cofradía Virgen de la Cabeza en Catalunya retoma de nuevo sus actividades después de dos años de espera con una Misa R…,player
user98,"Calentando motores !!! Y Tú ??
Te esperamos en nuestros Campus Classic y Oficial.
Inscríbete !! Ahora te toca disfr… https://t.co/GiScllRGDy",player
user98,"RT @LHAjuntament: ""Los que peor lo están pasando son la gente que está en los hospitales ingresada, los familiares de los fallecidos y todo…",player
user98,"RT @jomibcn: Último aviso!!!
Apenas quedan 24 horas para poder inscribirte en el segundo turno del Campus de Navidad Jordi Alba.
https://t.…",player
user98,"RT @campusjordialba: Planifica las vacaciones de Navidad para tus hijos.
Una nueva Edición del Campus Jordi Alba se ha puesto en marcha.
In…",player
user98,"Seguimos con las inscripciones para mi Campus de Verano 2019 ⚽️🙂 

Sólo quedan 3 semanas⏰ 

¡¡Ven a vivir grandes e… https://t.co/KCu5dUrRCF",player
user98,"Hoy más tranquilo,me gustaría agradecer a la @UFECcat y a @sport ,patrocinadores y premiados en la gala de la Festa… https://t.co/VJ0A8ZGgev",player
user98,"Todavía no habéis hecho planes para vuestros hijos durante el mes de Julio?
A qué esperáis
 https://t.co/A0KtrUMFQm… https://t.co/q0UHx1AQ6S",player
user98,"https://t.co/gNhCbLVJbH,Todo a punto y preparado para una nueva Edición de mi Campus de Verano 2018. Infórmate e in… https://t.co/GGahDSv15s",player
user98,"RT @campusjordialba: Últimos días para inscribirte en la 1@ Edición del Campus de Semana Santa 2018.
Infórmate y vive otra experiencia en h…",player
user98,Quien tiene derecho a apagar una vida como la de Gabriel. Que el peso de la justicia caiga sin contemplaciones. Des… https://t.co/blkNXvz1XD,player
user98,"Hola chic@s,ya está en marcha las inscripciones para mi primer Campus de Semana Santa.
26-27-28 de Marzo,instalacio… https://t.co/pDizeqA6Pc",player
user98,"Día 15 de Febrero,día Internacional del Cancer Infantil.
Porque en los momentos difíciles es cuando hay que estar a… https://t.co/PfsIXuIY1Z",player
user98,"RT @JordiAlba: No hace falta que sea el día Internacional contra el cancer infantil para poder colaborar con ellos.
Hoy nos visitan David A…",player
user98,"No hace falta que sea el día Internacional contra el cancer infantil para poder colaborar con ellos.
Hoy nos visita… https://t.co/egFsh90bxe",player
user98,"Expresar mi pésame a las familias de los fallecidos en los incendios de Galicia,Asturias y Portugal vaya mi solidar… https://t.co/d4tDqILOmO",player
user98,"Consigue la camiseta que usé en el último partido de Champions a través del siguiente link:
https://t.co/h69ZCF3KVX
Mucha suerte a todos/as!",player
user98,"Esta tarde volveré a pisar el césped del Nàstic de Tarragona,el Nou Estadi!!
Agradecido de por vida.
Gracias Nàstic… https://t.co/hoagZeIg6m",player
user98,"Apenas una semana para dar inicio a la V@ Edición del Campus Jordi Alba 2017.
https://t.co/gNhCbLVJbH\campus\
!! Vi… https://t.co/xRRFNFzdx8",player
user98,¡Tarde divertida en el torneo de la #TangoLeague en Barcelona! ¡Participa en el próximo en https://t.co/R960DTMcgt!… https://t.co/oNIVnNdvyT,player
user98,"Que mejor manera de acabar el día de Sant Jordi.
Impresionante..... 
Buen trabajo Equipo!!
Força Barça!!#NeverFollow https://t.co/9h79e89YHP",player
user98,"Feliz cumpleaños Yayo !!
Sigues vivo en nuestros corazones, gracias por todo.
Fuistes,eres y seguirás siendo grande… https://t.co/CERi8uRD6j",player
user98,"Este miércoles a las 18:00 en la c/Cromo,100 en Hospitalet (Barcelona),estaré en la inauguración,No te lo pierdas !… https://t.co/qvkipUEho0",player
user98,"RT @JordiAlba: Campeones!!👏👏
Felicidades a todos los Chicos y Staff Técnico del infantil B del @fcbarcelona por el torneo que han hecho! 
#…",player
user98,"#DíaContraelCáncerdeMama
Que rápido que se escribe y cuánto cuesta acabar con él.
Ánimos y fuerzas a todas lo que l… https://t.co/yzh55DN7oe",player
user98,RT @JordiAlba: Felicidades a todos los participantes por el esfuerzo y trabajo en #Rio2016 y en especial a @Lmondelo  #orgullLH #lHospitale…,player
user98,"RT @campusjordialba: Siguen las inscripciones para el segundo y tercer turno de mi Campus.
https://t.co/PsoB6Y0ckV 
te apuntas? https://t.c…",player
user98,"RT @adidas_ES: El primer Grand Slam 🏆 de muchos. @GarbiMuguruza, campeona del Roland Garros 2016.
#CreateYourMark #RG16 https://t.co/BZZjxI…",player
user98,RT @_Pedro17_: Gracias @JordiAlba por todo lo que has hecho por este enorme club. Eres uno de los mejores laterales del mundo y ha sido un…,player
user98,"🏆 CAMPEONES!!!!!!! 🔵🔴 

Una liga muy merecida… 🙌🏻 Gracias por el apoyo durante toda la temporada, culers!!! No hay… https://t.co/IvF8JbuFKO",player
user98,"Buena equipooo, gran manera de comenzar! 👏🏼 Una victoria importante para seguir encarando con la misma fuerza cada… https://t.co/uuSM3O9hAa",player
user98,Muy contento por el gran partido de hoy. Veníamos de una semana complicada para el equipo y hoy necesitábamos este… https://t.co/GAZNp4RAEk,player
user98,Triunfo importante ante nuestra afición para coger fuerzas para una semana muy importante que tenemos por delante.… https://t.co/xZiiopKSEX,player
user98,"⚠️ ¡NUEVA SEDE EN BADALONA! ⚠️
LA Escuela de Fútbol Jordi Alba Tecnificación y el @cfbufala llegan a un acuerdo de… https://t.co/zsatwMfbNh",player
user98,Recuerda participar en el #SORTEOJA gana un par de botas firmadas por mí. Busca las instrucciones en mi #Facebook 🙌 https://t.co/XVenxPlhiq,player
user98,"Escuela de Tecnificación Jordi Alba,c/Crom,100 
L' Hospitalet.
637 723 267 y 617 142 88.
En golagol.eu disfruta de… https://t.co/yRwAOUTmD3",player
user98,"RT @campusjordialba: Apenas una semana para dar inicio a la V@ Edición del Campus Jordi Alba 2017.
https://t.co/Udx0iNDB4q\campus\
!! Vive…",player
user98,"Mañana a las 17:00 en el Estadi Municipal Hospitalet,presentación Campus Jordi Alba.Estare junto a la Alcaldesa de… https://t.co/Y7EG4t2MEH",player
user98,"Campeones!!👏👏
Felicidades a todos los Chicos y Staff Técnico del infantil B del @fcbarcelona por el torneo que han… https://t.co/KPpgt9qp23",player
user98,"RT @JordiAlba: En esta Navidad,seguimos trabajando para daros lo mejor del fútbol en L'Hospitalet.
Estad atentos,tú podrás formar parte de…",player
user98,"En esta Navidad,seguimos trabajando para daros lo mejor del fútbol en L'Hospitalet.
Estad atentos,tú podrás formar… https://t.co/UV1z3Im7NW",player
user98,"Este domingo día 26 acaban las inscripciones al Campus Jordi Alba 2016.
Te has inscrito ya?
https://t.co/Qbq8OILYzv https://t.co/cAadqg91WK",player
user98,"https://t.co/Qbq8OILYzv 
Ya están abiertas las inscripciones para mí campus.
Inscripciones limitadas.
Os espero!!!. https://t.co/kQk6Nazhl8",player
user98,"Gracias,a todos,en especial a mi niña @romarey_ventura,por poder compartir mi cumpleaños.Os quiero,gracias a todos. https://t.co/CoZUzsn33a",player
user98,"Gran victoria! Partido muy serio de todo el equipo, queda la vuelta.
Agradecer a la afición su apoyo.
#ForçaBarça🔴🔵 https://t.co/CSSBmt6jBd",player
user98,"Vaya mi aplauso y solidaridad para todos los chic@s,que están en la casa Ronald McDonald ""un hogar fuera del hogar"" https://t.co/tfxq39g5J0",player
user98,Todo un orgullo para mí cumplir 4️⃣5️⃣0️⃣ partidos con la camiseta del equipo de mi vida. Ahora a seguir sumando.… https://t.co/Vzf4VHdDS9,player
user98,"¡Nuevas botas para un nuevo Mundial! #X18 
@adidasfootball. 
#HereToCreate #createdwithadidas @adidas_ES @SeFutbol https://t.co/b7DGrKsbDl",player
user98,¿Te gusta el ajedrez? A mi me encanta!!! Regístrate a mi Fan Club y conoce más sobre mí 👉  https://t.co/1A6AsHrNxA https://t.co/UTzvbWh1x6,player
user98,¡Os muestro el hotel de la @SeFutbol con mi amigo @Koke6 en https://t.co/97kbiJSrDv! #FirstNeverFollows @adidas_ES https://t.co/zDccBJu5EK,player
user98,"Enhorabuena a mis amigos y compañeros @andresiniesta8 @neymarjr @danid2ois y al Mister @LUISENRIQUE21 
#BallondOr. https://t.co/zr905ij7we",player
user98,Bonita mañana en el entrenamiento de hoy en el Mini.Gracias a todos los peques y grandes por estar ahí un día más. https://t.co/SfOYPTNXpX,player
user98,"Partidazo!Locos,contentos por este nuevo título.Gracias a nuestros fans;Les hemos sentido en el campo. Força Barça https://t.co/og9s9hAFoz",player
user98,Participa en el  #SORTEOJA Gana un par de botas de fútbol firmadas por mí. Busca la publicación en #Facebook #JA… https://t.co/nYmGLvKTjb,player
user98,"RT @JordiAlba: Contentos por los tres puntos conseguidos!!💪🏼
Seguimos trabajando!
Gracias afición .
#ForçaBarça🔴🔵 https://t.co/hgyr0ks1q4",player
user98,"Cómo disfruté con @ivanrakitic, @Rafinha y los #TangoSquad en el torneo #FirstNeverFollows de @adidas_ES! Únete:… https://t.co/VNqqnJfteh",player
user98,"Os presento mi nueva red social @Vippter_oficial,donde podremos compartir buenos momentos https://t.co/WIzOSDrH4R https://t.co/rHUsO2cKnC",player
user98,"Buen inicio de Champions, esto acaba de empezar,a seguir trabajando!
Força Equipo!!
Força Afició!!
#ForçaBarça 🔴🔵 https://t.co/vKjnsqUmF1",player
user98,"Amigo, no hacía falta que te hicieras más de 2.000 km para saber que eres el mejor del mundo y de la historia !!😉 https://t.co/9zNx2r92JZ",player
user98,Si no hubiera sido futbolista me habría gustado ser .. ⚽️⚽️ Descubre la respuesta aquí: https://t.co/1A6AsHrNxA… https://t.co/VwptVAXXF3,player
user98,¡Gracias @pausanz13 por encontrar mis #X16! ¡Ahora ya tengo todo para la #EURO2016! #FirstNeverFollows @SeFutbol https://t.co/ySXZsWUZ2v,player
user98,"Enhorabuena a Gavi, @alexiaputellas y @lewy_official por los premios que han recibido esta noche en la gala de… https://t.co/VQzUeeOuqc",player
user98,"""El éxito en la vida no está en vencer siempre, sino en no darse por vencido nunca""  #JordiAlba #Determination https://t.co/kjUDFXNieA",player
user98,"Impotencia y rabia.
Solidaridad y respeto para todos los afectados.
BARCELONA SEMPRE AMB TU !!
Mucha Fuerza !! https://t.co/Q6k9uWY6wj",player
user98,¡Hoy jueves con Pepsi MAX podéis llevaros cada hora una PS4+Gafas VR! Participa siguiéndoles y tuiteando con @PepsiMax_Es y #MAXFUTBOL,player
user98,"Necesitamos todo el apoyo de nuestra afición para ganar al City, y vamos a luchar por conseguirlo. #MAXFUTBOL @PepsiMax_Es #ForçaBarça",player
user98,"Comienza la segunda fase de inscripciones del Campus Jordi Alba 2016 en L' Hospitalet.
https://t.co/Qbq8OILYzv https://t.co/l0Z9UcsUjr",player
user98,Dimos todo para tratar de ganar a un gran rival. Ahora toca seguir trabajando y pensar en el próximo jueves.… https://t.co/FtUGoUcXS2,player
user98,Vencer en Manchester será complicado. Tú lo tendrás más fácil para ganar una PS4+Gafas VR con @PepsiMax_Es en https://t.co/2Dc8oxw7A7,player
user98,"Falta un mes para que empiece mi campus,las inscripciones siguen abiertas.
Un abrazo a todos desde Toulouse. https://t.co/7iOvqeiV5f",player
user98,"¡Enhorabuena Claudia Mas Poveda!👏 👏  Eres la ganadora de estas fantásticas botas de fútbol, ¡disfrútalas! 👍 https://t.co/jTHQJmB3Lc",player
user98,¡Sorteo 2 camisetas firmadas de la Selección entre todos los registrados en mi App! ¡A por ellas! #Euro2016 https://t.co/9ocxDdCfgE,player
user98,"Contento por volver al terreno de juego,por el trabajo del equipo  y por el resultado obtenido.
ForçaBarça. https://t.co/HfhQuYDe6f",player
user98,"¡Ya tenemos la ganadora de las botas! ¡Enhorabuena, Alicia C.B de Valencia! En el 2016 habrá más sorpresas! https://t.co/MLmcXOVDge",player
user98,Enhorabuena a todo el equipo y a la afición por el apoyo durante toda la temporada! #forçabarça 🏆2️⃣7️⃣💙❤️ https://t.co/VRTOwf6f8M,player
user98,Ya llegaron las botas de fútbol a casa de nuestra amiga Claudia. Gracias a todos por participar!! Saludos. https://t.co/FsnHMHDSwi,player
user98,"De vuelta para casa,contentos por el partido y la victoria,continua la lucha.
Seguimos Equipo,#ForçaBarça. https://t.co/cHPfmjKM4e",player
user98,"Iniciamos mi primer Campus de Navidad,os esperamos.
https://t.co/A0KtrUMFQm 
Instalaciones GoaGol indoor. https://t.co/qF2p8zIXco",player
user98,¡Sé el primero en encontrar mis #X16 para la #EURO2016 en Madrid! Pistas en @adidas_ES #FirstNeverFollows https://t.co/ao7RnzrUjc,player
user98,"Buen partido el de ayer,seguimos!!!
Gracias a tod@s por vuestras muestras de cariño, con ganas de volver enseguida.
#ForçaBarça!!",player
user98,Me alegró mucho volver a veros!! Fue muy especial para mí poder grabar el programa allí con vosotros 🙌🏻 https://t.co/G1RgFs0viv,player
user98,"¡¡¡VAMOS!!! Enorme todo el equipo, peleándolo hasta el último momento… ¡Estamos en la Final Four de la… https://t.co/45Ue5c03DT",player
user98,"""No te dejes desanimar por los fracasos, aprende de ellos, y sigue adelante""  #JordiAlba #Determination https://t.co/G95caZJmnX",player
user98,Felicidades a todos los participantes por el esfuerzo y trabajo en #Rio2016 y en especial a @Lmondelo  #orgullLH #lHospitalet.,player
user99,"Se nos ha ido el humorista más grande de Canarias. Para los que llevamos muchos años fuera, Manolo, siempre nos ace… https://t.co/rWclWBQQze",player
user99,RT @Christina_SvR: An incredible visit to Bodega Tamerán in Gran Canaria - the new winery by football legend @21LVA with Jonatan of @Suerte…,player
user99,Muy feliz de continuar una temporada más. Ha sido fácil tomar la decisión con un club y una afición como la de la R… https://t.co/mLWgvNLnjN,player
user99,"Excelente trabajo y mentalidad del equipo hoy. Agradecido a la afición del Elche por su cariño, ¡mucha suerte el re… https://t.co/5e883MJuqS",player
user99,"Buen partido del equipo hoy en el Pizjuan pero no hemos podido llevarnos la victoria, ahora parón y recargar las pi… https://t.co/tSNtBCxKj4",player
user99,"Amigo, sé que ha sido una decisión difícil y dura la que has tenido que tomar pero te vas como una LEYENDA. Para mi… https://t.co/1rK6owA6Rg",player
user99,"RT @jonlionfineart2: Twitter challenge time:

If we get my RBG painting (time lapse video) to 1000 retweets I will do a special painting th…",player
user99,Muchas gracias a @MikelVinnaspre por el trato recibido y por enseńarnos esa increíble bodega y catar esos espectacu… https://t.co/OB2C6kBY2v,player
user99,Such an honor to have a statue at the stadium after 10 incredible years wearing the city shirt. Sad not be there wi… https://t.co/kKMcHwyVpr,player
user99,"Felicidades al Sanse y, en especial, a mi amigo @XabiAlonso por el ascenso a segunda. Recompensa al gran trabajo qu… https://t.co/32QwiaqF2C",player
user99,"RT @energizol: “Lo que haces habla tan alto que no me deja escuchar lo que dices.” Ralph Waldo Emerson

El ejemplo es el mejor discurso y e…",player
user99,"Buenos 3 puntos y gran partido del equipo! Mucha suerte al @RCCelta en lo que queda de campaña, una pena haber vist… https://t.co/Z6xSPjFZH1",player
user99,Hay que enseñarles desde pequeños cual es la mejor chocolatina del mundo ! 😅😍 Muchas gracias @ambrosiastirma por el… https://t.co/iNq6ObyYvx,player
user99,"RT @RealSociedad: ❔ Con la J, ¿primer apellido de @21LVA?, ¿te atreves a completar el abecedario de nuestros internacionales? ¡Entra aquí y…",player
user99,I am touched our fans planned a guard of honour for me tonight but cancelling is the right decision in the circumst… https://t.co/7t8SBIhpEV,player
user99,"RT @MarchenaOficial: 29 de junio de 2008, Viena. 
El día que cambió nuestra historia

La charla, el partido, la celebración... ¡Cuántos bue…",player
user99,Los Bancos de Alimentos necesitan ayuda. Las principales campañas de recogida fueron suspendidas y algunos producto… https://t.co/khBsgbFrI5,player
user99,"Mi más sentido pésame a familiares y allegados. Una persona buena, humilde y servicial que me ayudó con 14 años cua… https://t.co/U3KwbXOlME",player
user99,"RT @C_yotecuido: Si quieres aportar tu granito de arena, ya sea mediante una donación o compartiendo, aquí está el link de la campaña:

htt…",player
user99,RT @C_yotecuido: ¡Holaa! Agradeceríamos echaran una mano a difundir la campaña. Echen un ojo al vídeo y RT para llegar a más gente por favo…,player
user99,Me uno a la llamada de @RafaelNadal y @paugasol con el proyecto #CruzRojaResponde . Entre todos podremos con esta b… https://t.co/XIVDfCfUta,player
user99,Muchas gracias al @ManCityES y a todas las personas que me han ayudado a recorrer este camino. Es un orgullo ver lo… https://t.co/F3sp6YO8Zh,player
user99,Thank you @ManCity and everyone that has been part of this journey. It’s amazing what football can do. I hope you e… https://t.co/lx7eRRDVHk,player
